Experiment Results - 20250810_200028
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
 Randomize |   34 |    283 |   0.689 |   0.463 |   1.722 |     nan |       0.025 |       0.155 |  380.159 |  105.128
 Randomize |   35 |    250 |   0.600 |   0.490 |   1.712 |     nan |       0.020 |       0.140 |  369.280 |   96.852
 Randomize |   36 |    278 |   0.612 |   0.487 |   1.774 |     nan |       0.014 |       0.119 |  380.266 |   97.468
 Randomize |   37 |    239 |   0.753 |   0.431 |   1.794 |     nan |       0.025 |       0.156 |  368.485 |   97.892
 Randomize |   38 |    273 |   0.645 |   0.479 |   1.671 |     nan |       0.011 |       0.104 |  385.308 |   96.084
 Randomize |   39 |    224 |   0.674 |   0.469 |   1.708 |     nan |       0.018 |       0.132 |  352.125 |  106.418
 Randomize |   40 |    239 |   0.674 |   0.469 |   1.592 |     nan |       0.013 |       0.111 |  367.084 |  107.786
 Randomize |   41 |    245 |   0.673 |   0.469 |   1.587 |     nan |       0.016 |       0.127 |  358.273 |   99.759
 Randomize |   42 |    268 |   0.668 |   0.471 |   1.679 |     nan |       0.026 |       0.159 |  362.239 |  102.541
 Randomize |   43 |    255 |   0.671 |   0.470 |   1.610 |     nan |       0.027 |       0.163 |  349.247 |  101.223
 Randomize |   44 |    278 |   0.655 |   0.475 |   1.668 |     nan |       0.011 |       0.103 |  360.486 |   99.033
 Randomize |   45 |    254 |   0.634 |   0.482 |   1.721 |     nan |       0.020 |       0.139 |  346.819 |   98.313
 Randomize |   46 |    267 |   0.659 |   0.474 |   1.685 |     nan |       0.019 |       0.136 |  358.700 |   97.286
 Randomize |   47 |    235 |   0.638 |   0.480 |   1.643 |     nan |       0.013 |       0.112 |  347.379 |   97.169
 Randomize |   48 |    272 |   0.647 |   0.478 |   1.674 |     nan |       0.004 |       0.061 |  361.504 |   97.758
 Randomize |   49 |    212 |   0.613 |   0.487 |   1.643 |     nan |       0.019 |       0.136 |  353.335 |   90.312
 Randomize |   50 |    255 |   0.604 |   0.489 |   1.625 |     nan |       0.024 |       0.152 |  355.624 |  104.123
 Randomize |   51 |    231 |   0.567 |   0.495 |   1.596 |     nan |       0.035 |       0.183 |  339.667 |  105.476
 Randomize |   52 |    261 |   0.659 |   0.474 |   1.681 |     nan |       0.015 |       0.123 |  355.333 |   93.481
 Randomize |   53 |    234 |   0.637 |   0.481 |   1.588 |     nan |       0.017 |       0.130 |  339.517 |  102.467
 Randomize |   54 |    280 |   0.600 |   0.490 |   1.636 |     nan |       0.018 |       0.132 |  346.818 |  102.398
 Randomize |   55 |    227 |   0.674 |   0.469 |   1.634 |     nan |       0.013 |       0.114 |  341.132 |   95.040
 Randomize |   56 |    263 |   0.612 |   0.487 |   1.598 |     nan |       0.011 |       0.106 |  347.958 |  102.318
 Randomize |   57 |    234 |   0.662 |   0.473 |   1.552 |     nan |       0.013 |       0.112 |  340.607 |   91.592
 Randomize |   58 |    263 |   0.605 |   0.489 |   1.616 |     nan |       0.015 |       0.122 |  349.681 |   99.034
 Randomize |   59 |    231 |   0.632 |   0.482 |   1.595 |     nan |       0.013 |       0.113 |  335.766 |   96.908
 Randomize |   60 |    256 |   0.648 |   0.477 |   1.636 |     nan |       0.004 |       0.062 |  346.320 |   93.421
 Randomize |   61 |    219 |   0.626 |   0.484 |   1.594 |     nan |       0.014 |       0.116 |  331.986 |   91.527
 Randomize |   62 |    258 |   0.570 |   0.495 |   1.590 |     nan |       0.008 |       0.088 |  345.120 |   97.055
 Randomize |   63 |    223 |   0.601 |   0.490 |   1.628 |     nan |       0.004 |       0.067 |  336.538 |   94.987
 Randomize |   64 |    232 |   0.625 |   0.484 |   1.596 |     nan |       0.013 |       0.113 |  333.108 |  103.316
 Randomize |   65 |    218 |   0.651 |   0.477 |   1.611 |   0.525 |       0.000 |       0.000 |  329.362 |   95.438
 Randomize |   66 |    234 |   0.573 |   0.495 |   1.603 |   0.450 |       0.000 |       0.000 |  345.158 |   89.041
 Randomize |   67 |    224 |   0.598 |   0.490 |   1.572 |     nan |       0.009 |       0.094 |  327.848 |   93.480
 Randomize |   68 |    270 |   0.578 |   0.494 |   1.673 |     nan |       0.004 |       0.061 |  335.715 |   92.028
 Randomize |   69 |    233 |   0.622 |   0.485 |   1.604 |     nan |       0.004 |       0.065 |  329.107 |   88.181
 Randomize |   70 |    249 |   0.627 |   0.484 |   1.633 |     nan |       0.008 |       0.089 |  335.092 |   92.618
 Randomize |   71 |    210 |   0.652 |   0.476 |   1.629 |     nan |       0.014 |       0.119 |  323.210 |   94.783
 Randomize |   72 |    254 |   0.583 |   0.493 |   1.587 |   0.432 |       0.000 |       0.000 |  336.382 |   88.001
 Randomize |   73 |    219 |   0.594 |   0.491 |   1.610 |     nan |       0.005 |       0.067 |  328.817 |   95.724
 Randomize |   74 |    247 |   0.575 |   0.494 |   1.632 |     nan |       0.012 |       0.110 |  326.320 |   97.965
 Randomize |   75 |    203 |   0.719 |   0.449 |   1.634 |     nan |       0.010 |       0.099 |  322.167 |   98.137
 Randomize |   76 |    266 |   0.673 |   0.469 |   1.651 |     nan |       0.004 |       0.061 |  335.383 |   89.715
 Randomize |   77 |    237 |   0.641 |   0.480 |   1.640 |   0.386 |       0.000 |       0.000 |  324.249 |   90.907
 Randomize |   78 |    236 |   0.648 |   0.477 |   1.612 |   0.415 |       0.000 |       0.000 |  336.763 |   86.299
 Randomize |   79 |    231 |   0.571 |   0.495 |   1.634 |     nan |       0.004 |       0.066 |  334.545 |   82.762
 Randomize |   80 |    267 |   0.603 |   0.489 |   1.535 |     nan |       0.004 |       0.061 |  321.243 |   94.347
 Randomize |   81 |    227 |   0.634 |   0.482 |   1.634 |     nan |       0.013 |       0.114 |  314.123 |   95.711
 Randomize |   82 |    245 |   0.620 |   0.485 |   1.568 |     nan |       0.004 |       0.064 |  338.824 |   84.987
 Randomize |   83 |    240 |   0.629 |   0.483 |   1.665 |     nan |       0.013 |       0.111 |  311.071 |   95.884
 Randomize |   84 |    248 |   0.613 |   0.487 |   1.592 |   0.393 |       0.000 |       0.000 |  325.988 |   91.314
 Randomize |   85 |    236 |   0.674 |   0.469 |   1.599 |     nan |       0.004 |       0.065 |  307.212 |   92.207
 Randomize |   86 |    229 |   0.568 |   0.495 |   1.566 |   0.422 |       0.000 |       0.000 |  334.345 |   85.354
 Randomize |   87 |    211 |   0.597 |   0.490 |   1.566 |   0.426 |       0.000 |       0.000 |  324.763 |   84.332
 Randomize |   88 |    261 |   0.625 |   0.484 |   1.592 |     nan |       0.004 |       0.062 |  328.456 |   89.352
 Randomize |   89 |    216 |   0.644 |   0.479 |   1.613 |   0.388 |       0.000 |       0.000 |  325.852 |   84.591
 Randomize |   90 |    248 |   0.617 |   0.486 |   1.570 |     nan |       0.004 |       0.063 |  335.044 |   87.570
 Randomize |   91 |    217 |   0.604 |   0.489 |   1.584 |   0.361 |       0.000 |       0.000 |  311.387 |   87.903
 Randomize |   92 |    240 |   0.604 |   0.489 |   1.571 |   0.394 |       0.000 |       0.000 |  327.229 |   86.210
 Randomize |   93 |    226 |   0.593 |   0.491 |   1.557 |     nan |       0.013 |       0.114 |  313.460 |   93.196
 Randomize |   94 |    237 |   0.599 |   0.490 |   1.608 |   0.334 |       0.000 |       0.000 |  331.722 |   91.080
 Randomize |   95 |    234 |   0.594 |   0.491 |   1.549 |     nan |       0.004 |       0.065 |  310.863 |   91.273
 Randomize |   96 |    243 |   0.630 |   0.483 |   1.629 |   0.363 |       0.000 |       0.000 |  326.370 |   84.426
 Randomize |   97 |    214 |   0.664 |   0.472 |   1.602 |   0.347 |       0.000 |       0.000 |  314.696 |   87.239
 Randomize |   98 |    272 |   0.625 |   0.484 |   1.613 |   0.383 |       0.000 |       0.000 |  321.346 |   87.024
 Randomize |   99 |    245 |   0.637 |   0.481 |   1.587 |     nan |       0.004 |       0.064 |  309.898 |   86.725
 Randomize |  100 |    255 |   0.659 |   0.474 |   1.620 |   0.433 |       0.000 |       0.000 |  320.027 |   83.606
 Randomize |  101 |    253 |   0.621 |   0.485 |   1.622 |   0.404 |       0.000 |       0.000 |  309.708 |   82.800
 Randomize |  102 |    261 |   0.648 |   0.478 |   1.602 |     nan |       0.008 |       0.087 |  320.705 |   88.841
 Randomize |  103 |    220 |   0.627 |   0.484 |   1.567 |   0.369 |       0.000 |       0.000 |  311.005 |   92.341
 Randomize |  104 |    253 |   0.636 |   0.481 |   1.616 |   0.328 |       0.000 |       0.000 |  313.992 |   91.311
 Randomize |  105 |    225 |   0.609 |   0.488 |   1.589 |     nan |       0.004 |       0.067 |  306.711 |   91.631
 Randomize |  106 |    238 |   0.639 |   0.480 |   1.624 |   0.348 |       0.000 |       0.000 |  320.626 |   87.134
 Randomize |  107 |    221 |   0.593 |   0.491 |   1.610 |     nan |       0.005 |       0.067 |  310.109 |   82.914
 Randomize |  108 |    265 |   0.649 |   0.477 |   1.604 |     nan |       0.004 |       0.061 |  314.630 |   84.813
 Randomize |  109 |    225 |   0.622 |   0.485 |   1.647 |   0.449 |       0.000 |       0.000 |  294.649 |   89.205
 Randomize |  110 |    255 |   0.584 |   0.493 |   1.604 |     nan |       0.004 |       0.062 |  317.506 |   80.594
 Randomize |  111 |    225 |   0.631 |   0.483 |   1.644 |   0.359 |       0.000 |       0.000 |  303.098 |   83.311
 Randomize |  112 |    250 |   0.652 |   0.476 |   1.611 |   0.351 |       0.000 |       0.000 |  307.404 |   85.406
 Randomize |  113 |    238 |   0.643 |   0.479 |   1.623 |     nan |       0.013 |       0.112 |  296.122 |   91.239
 Randomize |  114 |    253 |   0.668 |   0.471 |   1.583 |   0.371 |       0.000 |       0.000 |  307.190 |   88.453
 Randomize |  115 |    236 |   0.631 |   0.482 |   1.624 |   0.377 |       0.000 |       0.000 |  297.449 |   87.050
 Randomize |  116 |    242 |   0.587 |   0.492 |   1.604 |     nan |       0.004 |       0.064 |  308.946 |   87.167
 Randomize |  117 |    223 |   0.587 |   0.492 |   1.647 |   0.345 |       0.000 |       0.000 |  302.215 |   86.723
 Randomize |  118 |    249 |   0.590 |   0.492 |   1.635 |     nan |       0.004 |       0.063 |  317.932 |   85.236
 Randomize |  119 |    238 |   0.550 |   0.497 |   1.577 |   0.355 |       0.000 |       0.000 |  312.063 |   88.112
 Randomize |  120 |    240 |   0.613 |   0.487 |   1.626 |     nan |       0.008 |       0.091 |  316.938 |   85.157
 Randomize |  121 |    232 |   0.655 |   0.475 |   1.632 |   0.321 |       0.000 |       0.000 |  300.720 |   79.760
 Randomize |  122 |    243 |   0.642 |   0.479 |   1.607 |   0.328 |       0.000 |       0.000 |  317.070 |   80.756
 Randomize |  123 |    206 |   0.680 |   0.467 |   1.561 |   0.338 |       0.000 |       0.000 |  314.029 |   88.266
 Randomize |  124 |    253 |   0.625 |   0.484 |   1.605 |     nan |       0.012 |       0.108 |  311.498 |   87.454
 Randomize |  125 |    221 |   0.611 |   0.488 |   1.596 |   0.319 |       0.000 |       0.000 |  306.498 |   84.985
 Randomize |  126 |    235 |   0.655 |   0.475 |   1.611 |   0.326 |       0.000 |       0.000 |  312.268 |   85.548
 Randomize |  127 |    249 |   0.614 |   0.487 |   1.606 |     nan |       0.004 |       0.063 |  307.161 |   85.914
 Randomize |  128 |    234 |   0.615 |   0.487 |   1.575 |   0.329 |       0.000 |       0.000 |  306.150 |   90.461
 Randomize |  129 |    246 |   0.638 |   0.481 |   1.597 |   0.351 |       0.000 |       0.000 |  298.907 |   85.963
 Randomize |  130 |    243 |   0.650 |   0.477 |   1.580 |   0.335 |       0.000 |       0.000 |  317.000 |   79.806
 Randomize |  131 |    228 |   0.579 |   0.494 |   1.573 |   0.283 |       0.000 |       0.000 |  308.575 |   80.020
 Randomize |  132 |    225 |   0.582 |   0.493 |   1.606 |   0.340 |       0.000 |       0.000 |  310.080 |   88.694
 Randomize |  133 |    231 |   0.632 |   0.482 |   1.611 |   0.317 |       0.000 |       0.000 |  296.260 |   85.096
 Randomize |  134 |    285 |   0.625 |   0.484 |   1.606 |     nan |       0.004 |       0.059 |  313.533 |   81.113
 Randomize |  135 |    251 |   0.633 |   0.482 |   1.590 |   0.316 |       0.000 |       0.000 |  297.211 |   80.409
 Randomize |  136 |    258 |   0.605 |   0.489 |   1.578 |   0.304 |       0.000 |       0.000 |  315.709 |   74.927
 Randomize |  137 |    236 |   0.644 |   0.479 |   1.585 |   0.338 |       0.000 |       0.000 |  307.424 |   77.694
 Randomize |  138 |    263 |   0.658 |   0.474 |   1.544 |     nan |       0.004 |       0.062 |  311.414 |   85.445
 Randomize |  139 |    255 |   0.616 |   0.486 |   1.604 |   0.331 |       0.000 |       0.000 |  298.369 |   84.057
 Randomize |  140 |    247 |   0.563 |   0.496 |   1.556 |     nan |       0.004 |       0.063 |  312.008 |   81.039
 Randomize |  141 |    258 |   0.636 |   0.481 |   1.588 |   0.324 |       0.000 |       0.000 |  296.554 |   85.513
 Randomize |  142 |    238 |   0.597 |   0.491 |   1.578 |     nan |       0.004 |       0.065 |  300.450 |   87.299
 Randomize |  143 |    252 |   0.639 |   0.480 |   1.606 |   0.328 |       0.000 |       0.000 |  296.933 |   82.930
 Randomize |  144 |    263 |   0.616 |   0.486 |   1.569 |   0.292 |       0.000 |       0.000 |  311.285 |   78.111
 Randomize |  145 |    231 |   0.606 |   0.489 |   1.620 |     nan |       0.004 |       0.066 |  289.883 |   88.983
 Randomize |  146 |    260 |   0.596 |   0.491 |   1.573 |   0.288 |       0.000 |       0.000 |  302.450 |   83.429
 Randomize |  147 |    237 |   0.633 |   0.482 |   1.592 |   0.312 |       0.000 |       0.000 |  290.388 |   79.290
 Randomize |  148 |    240 |   0.583 |   0.493 |   1.613 |   0.287 |       0.000 |       0.000 |  310.038 |   76.296
 Randomize |  149 |    241 |   0.668 |   0.471 |   1.592 |   0.304 |       0.000 |       0.000 |  287.000 |   86.684
 Randomize |  150 |    225 |   0.649 |   0.477 |   1.598 |     nan |       0.004 |       0.067 |  299.880 |   85.141
 Randomize |  151 |    235 |   0.634 |   0.482 |   1.620 |   0.389 |       0.000 |       0.000 |  289.413 |   90.694
 Randomize |  152 |    248 |   0.625 |   0.484 |   1.561 |   0.298 |       0.000 |       0.000 |  314.181 |   76.845
 Randomize |  153 |    235 |   0.660 |   0.474 |   1.623 |     nan |       0.004 |       0.065 |  306.017 |   77.872
 Randomize |  154 |    247 |   0.563 |   0.496 |   1.545 |   0.286 |       0.000 |       0.000 |  318.036 |   73.469
 Randomize |  155 |    217 |   0.654 |   0.476 |   1.602 |   0.297 |       0.000 |       0.000 |  301.041 |   85.527
 Randomize |  156 |    244 |   0.664 |   0.472 |   1.617 |   0.283 |       0.000 |       0.000 |  304.443 |   82.709
 Randomize |  157 |    256 |   0.645 |   0.479 |   1.577 |   0.265 |       0.000 |       0.000 |  308.875 |   74.600
 Randomize |  158 |    256 |   0.613 |   0.487 |   1.619 |   0.265 |       0.000 |       0.000 |  306.707 |   76.192
 Randomize |  159 |    237 |   0.561 |   0.496 |   1.612 |   0.350 |       0.000 |       0.000 |  293.899 |   86.098
 Randomize |  160 |    260 |   0.642 |   0.479 |   1.562 |     nan |       0.004 |       0.062 |  307.823 |   77.495
 Randomize |  161 |    234 |   0.603 |   0.489 |   1.570 |   0.283 |       0.000 |       0.000 |  295.329 |   85.490
 Randomize |  162 |    279 |   0.656 |   0.475 |   1.584 |   0.310 |       0.000 |       0.000 |  293.140 |   80.814
 Randomize |  163 |    241 |   0.618 |   0.486 |   1.610 |     nan |       0.004 |       0.064 |  303.739 |   81.257
 Randomize |  164 |    234 |   0.624 |   0.484 |   1.554 |   0.281 |       0.000 |       0.000 |  302.859 |   79.104
 Randomize |  165 |    228 |   0.640 |   0.480 |   1.580 |   0.270 |       0.000 |       0.000 |  292.145 |   84.032
 Randomize |  166 |    244 |   0.615 |   0.487 |   1.599 |   0.271 |       0.000 |       0.000 |  301.279 |   81.257
 Randomize |  167 |    229 |   0.664 |   0.472 |   1.600 |   0.287 |       0.000 |       0.000 |  300.362 |   87.892
 Randomize |  168 |    226 |   0.606 |   0.489 |   1.578 |   0.257 |       0.000 |       0.000 |  304.854 |   84.282
 Randomize |  169 |    248 |   0.585 |   0.493 |   1.597 |   0.255 |       0.000 |       0.000 |  294.456 |   79.214
 Randomize |  170 |    268 |   0.698 |   0.459 |   1.607 |   0.300 |       0.000 |       0.000 |  293.011 |   81.832
 Randomize |  171 |    240 |   0.654 |   0.476 |   1.600 |   0.314 |       0.000 |       0.000 |  292.942 |   82.594
 Randomize |  172 |    253 |   0.640 |   0.480 |   1.598 |   0.261 |       0.000 |       0.000 |  297.099 |   84.474
 Randomize |  173 |    249 |   0.578 |   0.494 |   1.578 |   0.287 |       0.000 |       0.000 |  283.884 |   87.001
 Randomize |  174 |    277 |   0.639 |   0.480 |   1.590 |     nan |       0.004 |       0.060 |  297.159 |   83.052
 Randomize |  175 |    233 |   0.571 |   0.495 |   1.561 |   0.272 |       0.000 |       0.000 |  299.094 |   80.719
 Randomize |  176 |    247 |   0.628 |   0.483 |   1.602 |   0.269 |       0.000 |       0.000 |  305.984 |   79.035
 Randomize |  177 |    239 |   0.628 |   0.483 |   1.608 |   0.252 |       0.000 |       0.000 |  302.766 |   74.916
 Randomize |  178 |    250 |   0.612 |   0.487 |   1.575 |   0.278 |       0.000 |       0.000 |  304.120 |   81.153
 Randomize |  179 |    253 |   0.617 |   0.486 |   1.626 |   0.261 |       0.000 |       0.000 |  291.561 |   84.357
 Randomize |  180 |    237 |   0.608 |   0.488 |   1.593 |   0.265 |       0.000 |       0.000 |  292.143 |   84.841
 Randomize |  181 |    243 |   0.642 |   0.479 |   1.601 |   0.277 |       0.000 |       0.000 |  293.539 |   81.823
 Randomize |  182 |    246 |   0.622 |   0.485 |   1.621 |   0.279 |       0.000 |       0.000 |  298.862 |   82.306
 Randomize |  183 |    255 |   0.584 |   0.493 |   1.592 |     nan |       0.004 |       0.062 |  287.804 |   81.946
 Randomize |  184 |    260 |   0.635 |   0.482 |   1.581 |   0.280 |       0.000 |       0.000 |  296.273 |   81.050
 Randomize |  185 |    226 |   0.650 |   0.477 |   1.564 |   0.284 |       0.000 |       0.000 |  289.053 |   81.214
 Randomize |  186 |    247 |   0.611 |   0.487 |   1.591 |     nan |       0.004 |       0.063 |  296.777 |   90.611
 Randomize |  187 |    229 |   0.620 |   0.485 |   1.592 |   0.266 |       0.000 |       0.000 |  292.341 |   83.331
 Randomize |  188 |    242 |   0.562 |   0.496 |   1.570 |     nan |       0.004 |       0.064 |  301.252 |   80.745
 Randomize |  189 |    242 |   0.624 |   0.484 |   1.605 |   0.312 |       0.000 |       0.000 |  288.616 |   87.418
 Randomize |  190 |    249 |   0.614 |   0.487 |   1.620 |   0.302 |       0.000 |       0.000 |  289.631 |   81.518
 Randomize |  191 |    208 |   0.591 |   0.492 |   1.626 |   0.266 |       0.000 |       0.000 |  290.611 |   80.612
 Randomize |  192 |    242 |   0.632 |   0.482 |   1.629 |   0.297 |       0.000 |       0.000 |  294.975 |   77.758
 Randomize |  193 |    231 |   0.649 |   0.477 |   1.588 |   0.277 |       0.000 |       0.000 |  288.065 |   84.783
 Randomize |  194 |    260 |   0.650 |   0.477 |   1.616 |     nan |       0.004 |       0.062 |  298.146 |   77.505
 Randomize |  195 |    232 |   0.634 |   0.482 |   1.573 |   0.286 |       0.000 |       0.000 |  288.741 |   83.864
 Randomize |  196 |    251 |   0.574 |   0.495 |   1.604 |   0.245 |       0.000 |       0.000 |  295.526 |   72.419
 Randomize |  197 |    234 |   0.632 |   0.482 |   1.583 |   0.268 |       0.000 |       0.000 |  298.957 |   77.199
 Randomize |  198 |    229 |   0.581 |   0.493 |   1.566 |   0.259 |       0.000 |       0.000 |  298.297 |   83.016
 Randomize |  199 |    240 |   0.583 |   0.493 |   1.576 |     nan |       0.004 |       0.064 |  289.575 |   80.400
